gene_id	degree	weakly_connected	gene_name_lnctard	gene_name_corrected	gene_type_lnctard	gene_type_corrected
ENSG00000096696	1	True	DSP	DSP	protein_coding	protein_coding
ENSG00000018510	1	True	AGPS	AGPS	protein_coding	protein_coding
ENSG00000163191	1	True	S100A11	S100A11	protein_coding	protein_coding
ENSG00000148498	1	True	PARD3	PARD3	protein_coding	protein_coding
ENSG00000085978	1	True	ATG16L1	ATG16L1	protein_coding	protein_coding
ENSG00000101335	1	True	MYL9	MYL9	protein_coding	protein_coding
ENSG00000028137	1	True	TNFRSF1B	TNFRSF1B	protein_coding	protein_coding
ENSG00000202609	1	True	miR-488-5p	MIR488	miRNA	miRNA
ENSG00000184216	1	True	IRAK1	IRAK1	protein_coding	protein_coding
ENSG00000134375	1	True	TIMM17A	TIMM17A	protein_coding	protein_coding
ENSG00000068366	1	True	ACSL4	ACSL4	protein_coding	protein_coding
ENSG00000121075	1	True	TBX4	TBX4	transcription_factor	transcription_factor
ENSG00000167468	1	True	GPX4	GPX4	protein_coding	protein_coding
	1	True	TFR4		protein_coding	
	1	True	K6		protein_coding	
ENSG00000169764	1	True	UGP2	UGP2	lncRNA	protein_coding
ENSG00000128422	1	True	K17	KRT17	protein_coding	protein_coding
ENSG00000176887	1	True	SOX11	SOX11	transcription_factor	transcription_factor
ENSG00000163017	1	True	ACTG2	ACTG2	protein_coding	protein_coding
ENSG00000134595	1	True	SOX3	SOX3	transcription_factor	transcription_factor
ENSG00000135218	1	True	CD36	CD36	protein_coding	protein_coding
ENSG00000082196	1	True	C1QTNF3	C1QTNF3	protein_coding	protein_coding
ENSG00000116857	1	True	TMEM9	TMEM9	protein_coding	protein_coding
ENSG00000164023	1	True	SGMS2	SGMS2	protein_coding	protein_coding
	1	True	WNT		protein_coding	
ENSG00000199150	1	True	let-7g-5p	MIRLET7G	miRNA	miRNA
ENSG00000100897	1	True	DCAF11	DCAF11	protein_coding	protein_coding
ENSG00000164024	1	True	METAP1	METAP1	protein_coding	protein_coding
ENSG00000103449	1	True	SALL1	SALL1	transcription_factor	transcription_factor
ENSG00000104447	1	True	TRPS1	TRPS1	transcription_factor	transcription_factor
ENSG00000100097	1	True	LGALS1	LGALS1	protein_coding	protein_coding
ENSG00000128422	1	True	KRT17	KRT17	protein_coding	protein_coding
ENSG00000131504	1	True	DIAPH1	DIAPH1	protein_coding	protein_coding
	1	True	MCL-1 isoform 2		protein_coding	
ENSG00000252481	1	True	SCARNA13	SCARNA13	snoRNA	scaRNA
ENSG00000104472	1	True	CHRAC1	CHRAC1	protein_coding	protein_coding
ENSG00000208017	1	True	miR<U+2011>140<U+2011>5p	MIR140	miRNA	miRNA
ENSG00000086848	1	True	ALG9	ALG9	protein_coding	protein_coding
ENSG00000259880	1	True	MANF		protein_coding	
ENSG00000111665	1	True	CDCA3	CDCA3	protein_coding	protein_coding
ENSG00000177000	1	True	MTHFR	MTHFR	protein_coding	protein_coding
ENSG00000221926	1	True	TRIM16	TRIM16	protein_coding	protein_coding
ENSG00000100916	1	True	BRMS1L	BRMS1L	protein_coding	protein_coding
ENSG00000234846	1	True	NEU1	NEU1	protein_coding	protein_coding
ENSG00000123064	1	True	DDX54	DDX54	protein_coding	protein_coding
ENSG00000284567	1	True	miR-233-3p	MIR223	miRNA	miRNA
ENSG00000207768	1	True	miRNA-188-5p	MIR188	miRNA	miRNA
ENSG00000165238	1	True	WNK2	WNK2	protein_coding	protein_coding
ENSG00000181867	1	True	FTMT	FTMT	protein_coding	protein_coding
ENSG00000198252	1	True	STYX	STYX	protein_coding	protein_coding
ENSG00000126953	1	True	TIMM8A	TIMM8A	protein_coding	protein_coding
ENSG00000228459	1	True	LINC01546	LINC01546	lncRNA	lncRNA
ENSG00000207562	1	True	miR<U+2011>34c	MIR34C	miRNA	miRNA
ENSG00000124201	1	True	ZNFX1	ZNFX1	protein_coding	protein_coding
	1	True	ATP8B		protein_coding	
ENSG00000081041	1	True	CXCL2	CXCL2	protein_coding	protein_coding
ENSG00000172531	1	True	PPP1CA	PPP1CA	protein_coding	protein_coding
ENSG00000154175	1	True	ABI3BP	ABI3BP	protein_coding	protein_coding
ENSG00000208027	1	True	has-miR-485-5p	MIR485	miRNA	miRNA
ENSG00000211590	1	True	MIR802	MIR802	miRNA	miRNA
ENSG00000113575	1	True	PPP2CA	PPP2CA	protein_coding	protein_coding
ENSG00000260716	1	True	TONSL		protein_coding	
ENSG00000144354	1	True	CDCA7	CDCA7	protein_coding	protein_coding
ENSG00000092847	1	True	AGO1	AGO1	protein_coding	protein_coding
	1	True	Snai		protein_coding	
ENSG00000149269	1	True	PAK1	PAK1	protein_coding	protein_coding
ENSG00000196664	1	True	TLR7	TLR7	protein_coding	protein_coding
ENSG00000188293	1	True	IGFL1	IGFL1	protein_coding	protein_coding
	1	True	miR-458-5p		miRNA	
ENSG00000169862	1	True	CTNND2	CTNND2	protein_coding	protein_coding
ENSG00000136603	1	True	SKIL	SKIL	protein_coding	protein_coding
ENSG00000109475	1	True	RPL34	RPL34	protein_coding	protein_coding
ENSG00000138735	1	True	PDE5A	PDE5A	protein_coding	protein_coding
ENSG00000136235	1	True	GPNMB	GPNMB	protein_coding	protein_coding
ENSG00000243989	1	True	ACY1	ACY1	protein_coding	protein_coding
ENSG00000175354	1	True	PTPN2	PTPN2	protein_coding	protein_coding
ENSG00000165240	1	True	ATP7A	ATP7A	protein_coding	protein_coding
ENSG00000100744	1	True	GSKIP	GSKIP	protein_coding	protein_coding
ENSG00000174744	1	True	BRMS1	BRMS1	protein_coding	protein_coding
ENSG00000102010	1	True	Etk	BMX	protein_coding	protein_coding
ENSG00000101076	1	True	HNF4A	HNF4A	transcription_factor	transcription_factor
ENSG00000138696	1	True	BMPR1B	BMPR1B	protein_coding	protein_coding
ENSG00000114698	1	True	PLSCR4	PLSCR4	protein_coding	protein_coding
ENSG00000215939	1	True	miR-873-5p	MIR873	miRNA	miRNA
ENSG00000165376	1	True	CLDN2	CLDN2	protein_coding	protein_coding
ENSG00000099994	1	True	SUSD2	SUSD2	protein_coding	protein_coding
ENSG00000221914	1	True	PPP2R2A	PPP2R2A	protein_coding	protein_coding
ENSG00000162009	1	True	SSTR5	SSTR5	protein_coding	protein_coding
ENSG00000173517	1	True	PEAK1	PEAK1	protein_coding	protein_coding
ENSG00000284378	1	True	MIR1244-1	MIR1244-1	miRNA	miRNA
ENSG00000104313	1	True	EYA1	EYA1	protein_coding	protein_coding
ENSG00000272230	1	True	miR-3666	MIR3666	miRNA	miRNA
ENSG00000137154	1	True	RPS6	RPS6	protein_coding	protein_coding
ENSG00000188641	1	True	DPYD	DPYD	protein_coding	protein_coding
ENSG00000111859	1	True	NEDD9	NEDD9	protein_coding	protein_coding
ENSG00000207935	1	True	miR-204-3p	MIR204	miRNA	miRNA
ENSG00000114423	1	True	CBLB	CBLB	protein_coding	protein_coding
ENSG00000179455	1	True	MKRN3	MKRN3	protein_coding	protein_coding
ENSG00000185559	1	True	DLK1	DLK1	protein_coding	protein_coding
ENSG00000138380	1	True	CARF	CARF	protein_coding	protein_coding
ENSG00000088930	1	True	XRN2	XRN2	protein_coding	protein_coding
ENSG00000141644	1	True	MBD1	MBD1	transcription_factor	transcription_factor
ENSG00000174579	1	True	MSL2	MSL2	protein_coding	protein_coding
ENSG00000121594	1	True	CD80	CD80	protein_coding	protein_coding
ENSG00000067715	1	True	P65	SYT1	protein_coding	protein_coding
ENSG00000064655	1	True	EYA2	EYA2	protein_coding	protein_coding
ENSG00000102038	1	True	SMARCA1	SMARCA1	protein_coding	protein_coding
ENSG00000114316	1	True	USP4	USP4	protein_coding	protein_coding
ENSG00000130822	1	True	PNCK	PNCK	protein_coding	protein_coding
ENSG00000117122	1	True	MFAP2	MFAP2	protein_coding	protein_coding
ENSG00000138095	1	True	LRPPRC	LRPPRC	protein_coding	protein_coding
ENSG00000183049	1	True	CAMK1D	CAMK1D	protein_coding	protein_coding
ENSG00000171208	1	True	NETO2	NETO2	protein_coding	protein_coding
ENSG00000188486	1	True	H2AX	H2AX	protein_coding	protein_coding
ENSG00000159082	1	True	SYNJ1	SYNJ1	protein_coding	protein_coding
ENSG00000138757	1	True	G3BP2	G3BP2	protein_coding	protein_coding
ENSG00000168918	1	True	INPP5D	INPP5D	protein_coding	protein_coding
ENSG00000010322	1	True	NISCH	NISCH	protein_coding	protein_coding
ENSG00000276365	1	True	miR-145-3p	MIR145	miRNA	miRNA
ENSG00000283904	1	True	miR-155-3p	MIR155	miRNA	miRNA
	1	True	Notch		protein_coding	
ENSG00000100297	1	True	MCM5	MCM5	protein_coding	protein_coding
	1	True	Trim23-PES1		protein_coding	
ENSG00000206312	1	True	NOTCH4	NOTCH4	protein_coding	protein_coding
ENSG00000153395	1	True	LPCAT1	LPCAT1	protein_coding	protein_coding
ENSG00000058262	1	True	SEC61A1	SEC61A1	protein_coding	protein_coding
ENSG00000198732	1	True	SMOC1	SMOC1	protein_coding	protein_coding
ENSG00000162434	1	True	p-JAK	JAK1	protein_coding	protein_coding
ENSG00000115415	1	True	p-STAT	STAT1	protein_coding	protein_coding
ENSG00000060982	1	True	BCAT1	BCAT1	protein_coding	protein_coding
	1	True	miR<U+2011>16		miRNA	
ENSG00000101773	1	True	RBBP8	RBBP8	protein_coding	protein_coding
ENSG00000068489	1	True	PRR11	PRR11	protein_coding	protein_coding
ENSG00000112851	1	True	ERBIN	ERBIN	protein_coding	protein_coding
ENSG00000111052	1	True	LIN7A	LIN7A	protein_coding	protein_coding
ENSG00000177463	1	True	NR2C2	NR2C2	transcription_factor	transcription_factor
ENSG00000175175	1	True	PPM1E	PPM1E	protein_coding	protein_coding
	1	True	Wnt		protein_coding	
ENSG00000207935	1	True	hsa-miR-204-5p	MIR204	miRNA	miRNA
ENSG00000146648	1	True	EGFR,	EGFR	protein_coding	protein_coding
ENSG00000164047	1	True	CAMP	CAMP	protein_coding	protein_coding
ENSG00000153575	1	True	TUBGCP5		protein_coding	
ENSG00000196712	1	True	NF1	NF1	protein_coding	protein_coding
ENSG00000141013	1	True	GAS8	GAS8	protein_coding	protein_coding
ENSG00000085741	1	True	WNT11	WNT11	protein_coding	protein_coding
ENSG00000145335	1	True	SNCA	SNCA	protein_coding	protein_coding
ENSG00000185658	1	True	BRWD1	BRWD1	protein_coding	protein_coding
ENSG00000259958	1	True	KAT2A		protein_coding	
ENSG00000112245	1	True	PTP4A1	PTP4A1	protein_coding	protein_coding
ENSG00000254440	1	True	PBOV1	PBOV1	protein_coding	protein_coding
ENSG00000198576	1	True	ARC	ARC	protein_coding	protein_coding
ENSG00000207581	1	True	miR-199b-5p	MIR199B	miRNA	miRNA
	1	True	NFAT		protein_coding	
ENSG00000135316	1	True	SYNCRIP	SYNCRIP	protein_coding	protein_coding
ENSG00000151491	1	True	EPS8	EPS8	protein_coding	protein_coding
ENSG00000186847	1	True	KRT14	KRT14	protein_coding	protein_coding
ENSG00000184613	1	True	NELL2	NELL2	protein_coding	protein_coding
ENSG00000107779	1	True	BMPR1A	BMPR1A	protein_coding	protein_coding
ENSG00000102096	1	True	PIM2	PIM2	protein_coding	protein_coding
ENSG00000265658	1	True	MIR3690	MIR3690	miRNA	miRNA
ENSG00000187514	1	True	PTMA	PTMA	protein_coding	protein_coding
ENSG00000199145	1	True	miR-302d-3p	MIR302D	miRNA	miRNA
ENSG00000119927	1	True	GPAM	GPAM	protein_coding	protein_coding
ENSG00000156284	1	True	CLDN8	CLDN8	protein_coding	protein_coding
ENSG00000212993	1	True	OCT4-PG1	POU5F1B	protein_coding	protein_coding
ENSG00000163638	1	True	ADAMTS9	ADAMTS9	protein_coding	protein_coding
ENSG00000109511	1	True	ANXA10	ANXA10	protein_coding	protein_coding
ENSG00000061337	1	True	LZTS1	LZTS1	protein_coding	protein_coding
ENSG00000101187	1	True	SLCO4A1	SLCO4A1	protein_coding	protein_coding
ENSG00000163950	1	True	SLBP	SLBP	protein_coding	protein_coding
ENSG00000132780	1	True	NASP	NASP	protein_coding	protein_coding
ENSG00000079335	1	True	CDC14A	CDC14A	protein_coding	protein_coding
ENSG00000128802	1	True	GDF2		protein_coding	
ENSG00000154370	1	True	TRIM11	TRIM11	protein_coding	protein_coding
ENSG00000114062	1	True	UBE3A	UBE3A	protein_coding	protein_coding
ENSG00000163513	1	True	TGF-betaR2	TGFBR2	protein_coding	protein_coding
ENSG00000121060	1	True	TRIM25	TRIM25	protein_coding	protein_coding
ENSG00000207589	1	True	miR-508-5p	MIR508	miRNA	miRNA
ENSG00000264211	1	True	MIR4492	MIR4492	miRNA	miRNA
ENSG00000160703	1	True	NLRX1	NLRX1	protein_coding	protein_coding
ENSG00000284112	1	True	miR-195-5p	MIR195	miRNA	miRNA
ENSG00000079387	1	True	SENP1	SENP1	protein_coding	protein_coding
ENSG00000164163	1	True	ABCE1	ABCE1	protein_coding	protein_coding
ENSG00000055483	1	True	USP36	USP36	protein_coding	protein_coding
ENSG00000221160	1	True	MIR1281		miRNA	
ENSG00000264566	1	True	MIR23C	MIR23C	miRNA	miRNA
ENSG00000141582	1	True	CBX4	CBX4	protein_coding	protein_coding
ENSG00000090905	1	True	TNRC6A	TNRC6A	protein_coding	protein_coding
ENSG00000132507	1	True	EIF5A	EIF5A	protein_coding	protein_coding
ENSG00000158290	1	True	CUL4B	CUL4B	protein_coding	protein_coding
ENSG00000112078	1	True	KCTD20	KCTD20	protein_coding	protein_coding
	1	True	HPDG		protein_coding	
ENSG00000207800	1	True	MIR504	MIR504	miRNA	miRNA
ENSG00000170365	1	True	SMAD1	SMAD1	transcription_factor	transcription_factor
ENSG00000198839	1	True	ZNF277	ZNF277	protein_coding	protein_coding
ENSG00000077984	1	True	CST7	CST7	protein_coding	protein_coding
ENSG00000083857	1	True	FAT1	FAT1	protein_coding	protein_coding
ENSG00000230513	1	True	THAP7-AS1	THAP7-AS1	lncRNA	lncRNA
ENSG00000169174	1	True	PCSK9	PCSK9	protein_coding	protein_coding
ENSG00000109458	1	True	GAB1	GAB1	protein_coding	protein_coding
ENSG00000175745	1	True	NR2F1	NR2F1	transcription_factor	transcription_factor
ENSG00000150995	1	True	ITPR1	ITPR1	protein_coding	protein_coding
ENSG00000105928	1	True	GSDME	GSDME	protein_coding	protein_coding
ENSG00000284520	1	True	let-7b-5p	MIRLET7B	miRNA	miRNA
ENSG00000113083	1	True	LOX	LOX	protein_coding	protein_coding
	1	True	miR-105-5p		miRNA	
ENSG00000134871	1	True	COL4A2	COL4A2	protein_coding	protein_coding
ENSG00000213626	1	True	LBH	LBH	protein_coding	protein_coding
ENSG00000198648	1	True	STK39	STK39	protein_coding	protein_coding
ENSG00000170145	1	True	SIK2	SIK2	protein_coding	protein_coding
ENSG00000126003	1	True	PLAGL2	PLAGL2	transcription_factor	transcription_factor
ENSG00000168906	1	True	MAT2A	MAT2A	protein_coding	protein_coding
ENSG00000140505	1	True	CYP1A2	CYP1A2	protein_coding	protein_coding
	1	True	LOC101928316		lncRNA	
ENSG00000013588	1	True	GPRC5A	GPRC5A	protein_coding	protein_coding
ENSG00000101255	1	True	TRIB3	TRIB3	protein_coding	protein_coding
ENSG00000115461	1	True	IGFBP5	IGFBP5	protein_coding	protein_coding
ENSG00000059804	1	True	SLC2A3	SLC2A3	protein_coding	protein_coding
ENSG00000104497	1	True	SNX16	SNX16	protein_coding	protein_coding
ENSG00000124466	1	True	LYPD3	LYPD3	protein_coding	protein_coding
ENSG00000139842	1	True	CUL4A	CUL4A	protein_coding	protein_coding
ENSG00000249545	1	True	MCTP1-AS1	MCTP1-AS1	lncRNA	lncRNA
	1	True	PFI		lncRNA	
ENSG00000213071	1	True	LPAL2	LPAL2	lncRNA	transcribed_unprocessed_pseudogene
ENSG00000162231	1	True	NXF1	NXF1	protein_coding	protein_coding
ENSG00000112081	1	True	SRSF3	SRSF3	protein_coding	protein_coding
ENSG00000227706	1	True	RP11-301G19.1	ENSG00000227706	lncRNA	lncRNA
ENSG00000049618	1	True	ARID1B	ARID1B	transcription_factor	transcription_factor
ENSG00000113387	1	True	SUB1	SUB1	transcription_factor	transcription_factor
	1	True	lnc-MMP2-2		lncRNA	
ENSG00000250358	1	True	LINC02200	LINC02200	lncRNA	lncRNA
ENSG00000272468	1	True	RP1-86C11.7	ENSG00000272468	lncRNA	lncRNA
ENSG00000230002	1	True	ALMS1-IT1	ALMS1-IT1	lncRNA	lncRNA
ENSG00000270641	1	True	TSIX	TSIX	lncRNA	lncRNA
	1	True	LOC100505817		lncRNA	
ENSG00000258655	1	True	ARHGAP5-AS1	ARHGAP5-AS1	lncRNA	lncRNA
ENSG00000197503	1	True	LINC00477	LINC00477	lncRNA	lncRNA
	1	True	DQ786243		lncRNA	
ENSG00000225768	1	True	LINC02620	LINC02620	lncRNA	lncRNA
ENSG00000267013	1	True	LINC01929	LINC01929	lncRNA	lncRNA
ENSG00000163660	1	True	CCNL1	CCNL1	lncRNA	protein_coding
ENSG00000122641	1	True	INHBA	INHBA	lncRNA	protein_coding
ENSG00000107175	1	True	CREB3	CREB3	transcription_factor	transcription_factor
	1	True	lnc005620		lncRNA	
ENSG00000091986	1	True	CCDC80	CCDC80	lncRNA	protein_coding
	1	True	LOC100129620		lncRNA	
	1	True	lncRSPH9-4		lncRNA	
ENSG00000257151	1	True	PWAR6		lncRNA	
ENSG00000263812	1	True	LINC00908		lncRNA	
	1	True	PD-L1-lnc		lncRNA	
	1	True	LOC550643		lncRNA	
ENSG00000231177	1	True	LINC00852	LINC00852	lncRNA	lncRNA
	1	True	MROS-1		lncRNA	
ENSG00000247993	1	True	FOXD1-AS1	FOXD1-AS1	lncRNA	lncRNA
ENSG00000260838	1	True	RP11-531A24.3	ENSG00000260838	lncRNA	lncRNA
	1	True	NONRATG019935.2		lncRNA	
ENSG00000205339	1	True	IPO7	IPO7	protein_coding	protein_coding
ENSG00000174680	1	True	GRIK1-AS1	GRIK1-AS1	lncRNA	lncRNA
ENSG00000140009	1	True	ESR2	ESR2	transcription_factor	transcription_factor
	1	True	P5848		lncRNA	
	1	True	LncHrt		lncRNA	
ENSG00000271359	1	True	RP11-84C13.1		lncRNA	
	1	True	AL355711		lncRNA	
	1	True	NONHSAT009986		lncRNA	
ENSG00000134202	1	True	GSTM3TV2	GSTM3	lncRNA	protein_coding
ENSG00000251604	1	True	LINC01385	LINC01385	lncRNA	lncRNA
ENSG00000019186	1	True	lncBCAS1-4_1	CYP24A1	lncRNA	protein_coding
	1	True	LNC000093		lncRNA	
ENSG00000271818	1	True	7SK	RN7SKP4	lncRNA	pseudogene
	1	True	AFAP1-AS2		lncRNA	
	1	True	miR-103a		miRNA	
ENSG00000236753	1	True	MKLN1<U+2011>AS	MKLN1-AS	lncRNA	lncRNA
ENSG00000181092	1	True	ADIPOQ	ADIPOQ	lncRNA	protein_coding
ENSG00000224707	1	True	RBAT1	E2F3-IT1	lncRNA	lncRNA
ENSG00000147601	1	True	TERF1	TERF1	transcription_factor	transcription_factor
ENSG00000132604	1	True	TRF2	TERF2	protein_coding	protein_coding
	1	True	AL049437		lncRNA	
	1	True	GPNCA		lncRNA	
	1	True	FERRE		lncRNA	
ENSG00000101246	1	True	ARFRP1	ARFRP1	lncRNA	protein_coding
	1	True	AK131850		lncRNA	
ENSG00000258169	1	True	LINC00485	LINC00485	lncRNA	lncRNA
ENSG00000224843	1	True	LINC00240	LINC00240	lncRNA	lncRNA
	1	True	miR-138-5p		miRNA	
	1	True	RP11-86H7.1		lncRNA	
ENSG00000131931	1	True	THAP1	THAP1	transcription_factor	transcription_factor
ENSG00000196668	1	True	LINC00173.v1	LINC00173	lncRNA	lncRNA
ENSG00000221240	1	True	MIR1258	MIR1258	miRNA	miRNA
	1	True	Lnc-ATG9B-4		lncRNA	
	1	True	SAP30-2:1		lncRNA	
ENSG00000285244	1	True	DINOL	DINOL	lncRNA	lncRNA
ENSG00000134107	1	True	BHLHE40	BHLHE40	transcription_factor	transcription_factor
ENSG00000199005	1	True	miR-370-3p	MIR370	miRNA	miRNA
	1	True	EBV-miR-BART6-3p		miRNA	
ENSG00000229005	1	True	HNF4A-AS1	HNF4A-AS1	lncRNA	lncRNA
	1	True	LncDACH1		lncRNA	
	1	True	Ahit		lncRNA	
ENSG00000279873	1	True	LINC01126	LINC01126	lncRNA	lncRNA
	1	True	E2F		protein_coding	
ENSG00000053918	1	True	KCNQ1	KCNQ1	lncRNA	protein_coding
ENSG00000231721	1	True	PINT87aa	LINC-PINT	lncRNA	lncRNA
ENSG00000226419	1	True	SLC16A1-AS1	SLC16A1-AS1	lncRNA	lncRNA
NCBI128667228	1	True	RP11-279C4.1	ITGAL-AS1	lncRNA	lncRNA
	1	True	AND2-AS1		lncRNA	
ENSG00000115234	1	True	SNX17	SNX17	lncRNA	protein_coding
ENSG00000223477	1	True	LINC00842		lncRNA	
NCBI146880	1	True	LOC146880	ARHGAP27P1	lncRNA	processed_pseudogene
	1	True	TCONS_00034812		lncRNA	
ENSG00000182648	1	True	LINC01006	RNF32-DT	lncRNA	lncRNA
ENSG00000203709	1	True	MIR29B2CHG	MIR29B2CHG	lncRNA	lncRNA
ENSG00000084676	1	True	SRC-1	NCOA1	protein_coding	protein_coding
ENSG00000237928	1	True	NFIA-AS2	NFIA-AS2	lncRNA	lncRNA
ENSG00000087460	1	True	GNAS	GNAS	protein_coding	protein_coding
	1	True	lncRNA-5657		lncRNA	
ENSG00000145907	1	True	G3BP1	G3BP1	protein_coding	protein_coding
ENSG00000235555	1	True	SUMO1P4	SUMO1P4	lncRNA	processed_pseudogene
NCBI474341	1	True	SUMO1P5	SUMO1P5	lncRNA	processed_pseudogene
ENSG00000258667	1	True	HIF1A-AS3	HIF1A-AS3	lncRNA	lncRNA
	1	True	HIF1A-AS4		lncRNA	
ENSG00000237248	1	True	LINC00987	LINC00987	lncRNA	lncRNA
NCBI128266846	1	True	TANAR	TANAR	lncRNA	lncRNA
ENSG00000225684	1	True	FAM225B	FAM225B	lncRNA	lncRNA
ENSG00000203809	1	True	LIN28B-AS1	LIN28B-AS1	lncRNA	lncRNA
	1	True	TCONS_00024652		lncRNA	
	1	True	LncRNA-OBFC2A		lncRNA	
ENSG00000281103	1	True	TRG-AS1	TRG-AS1	lncRNA	lncRNA
ENSG00000249618	1	True	LINC02465	LINC02465	lncRNA	lncRNA
	1	True	SSATX		lncRNA	
ENSG00000231419	1	True	LINC00689	LINC00689	lncRNA	lncRNA
	1	True	PNCTR		lncRNA	
	1	True	PXN-AS1-L		lncRNA	
ENSG00000250056	1	True	LINC01018	LINC01018	lncRNA	lncRNA
ENSG00000239205	1	True	LINC02023	LINC02023	lncRNA	lncRNA
ENSG00000227634	1	True	LINC01714	LINC01714	lncRNA	lncRNA
ENSG00000224281	1	True	SLC25A5-AS1	SLC25A5-AS1	lncRNA	lncRNA
ENSG00000199130	1	True	MIR365A	MIR365A	miRNA	miRNA
ENSG00000124782	1	True	RREB1	RREB1	transcription_factor	transcription_factor
NCBI105372579	1	True	LOC105372579	LOC105372579	lncRNA	lncRNA
	1	True	NOC2L-4.1		lncRNA	
ENSG00000265096	1	True	C1QTNF1-AS1	C1QTNF1-AS1	lncRNA	lncRNA
	1	True	Lnc-NA		lncRNA	
ENSG00000248771	1	True	SMIM31	SMIM31	lncRNA	protein_coding
	1	True	GEHT1		lncRNA	
	1	True	YAP/TAZ-TEADcomplex		protein_coding	
ENSG00000231918	1	True	LOC730100	ENSG00000231918	lncRNA	lncRNA
ENSG00000245330	1	True	KB-1471A8.2	DEPTOR-AS1	lncRNA	lncRNA
ENSG00000251018	1	True	HMMR-AS1	HMMR-AS1	lncRNA	lncRNA
ENSG00000180422	1	True	LINC00304	LINC00304	lncRNA	lncRNA
	1	True	H3K27		protein_coding	
	1	True	NONHSAT101069		lncRNA	
ENSG00000143222	1	True	UFC1	UFC1	lncRNA	protein_coding
	1	True	LINC81507		lncRNA	
ENSG00000259884	1	True	NR4A1AS	NR4A1AS	lncRNA	lncRNA
ENSG00000233452	1	True	STXBP5-AS1	STXBP5-AS1	lncRNA	lncRNA
ENSG00000251165	1	True	F11-AS1	F11-AS1	lncRNA	lncRNA
ENSG00000272143	1	True	FGF14-AS2	FGF14-AS2	lncRNA	lncRNA
ENSG00000214381	1	True	LINC00488	LINC00488	lncRNA	lncRNA
ENSG00000197291	1	True	RAMP2-AS1	RAMP2-AS1	lncRNA	lncRNA
ENSG00000258548	1	True	LINC00645	LINC00645	lncRNA	lncRNA
ENSG00000228639	1	True	ROCR	ROCR	lncRNA	lncRNA
ENSG00000229307	1	True	LINC00459	LINC00459	lncRNA	lncRNA
	1	True	LCAT1		lncRNA	
	1	True	XLOC_001659		lncRNA	
NCBI103021164	1	True	CASC21	CASC21	lncRNA	lncRNA
ENSG00000227060	1	True	LINC00629	LINC00629	lncRNA	lncRNA
ENSG00000250133	1	True	HOXC-AS2	HOXC-AS2	lncRNA	lncRNA
ENSG00000132485	1	True	ZRANB2	ZRANB2	protein_coding	protein_coding
