gene_id	entrez_id	gene_name_lnctard	gene_type_lnctard	gene_name_gencode	gene_type_gencode	gene_name_homosapiens	gene_type_homosapiens
ENSG00000139372	6996	TDG	protein_coding			TDG	protein_coding
ENSG00000101945	6839	SUV39H1	protein_coding			SUV39H1	protein_coding
ENSG00000008083	3720	JARID2	TF			JARID2	protein_coding
ENSG00000131323	7187	TRAF3	protein_coding			TRAF3	protein_coding
ENSG00000073861	30009	TBX21	TF	TBX21	protein_coding	TBX21	protein_coding
ENSG00000198712	4513	COX2	protein_coding	MT-CO2	protein_coding	MT-CO2	protein_coding
		miR-193a-3p	miRNA				
		miR-4701-5p	miRNA				
ENSG00000160712	3570	IL6R	protein_coding			IL6R	protein_coding
ENSG00000124920	745	MYRF	TF			MYRF	protein_coding
ENSG00000103855	80381	CD276	protein_coding			CD276	protein_coding
		p-p38MAPK	protein_coding				
ENSG00000262472	3838	KPNA2	protein_coding				
ENSG00000117650	4751	NEK2	protein_coding			NEK2	protein_coding
		miR-130a-3p	miRNA				
ENSG00000137807	9493	KIF23	protein_coding			KIF23	protein_coding
ENSG00000165410	1073	CFL2	protein_coding			CFL2	protein_coding
ENSG00000007047	57787	MARK4	protein_coding			MARK4	protein_coding
ENSG00000062038	1001	CDH3	protein_coding			CDH3	protein_coding
ENSG00000124440	64344	HIF3A	protein_coding			HIF3A	protein_coding
ENSG00000143819	2052	EPHX1	protein_coding			EPHX1	protein_coding
ENSG00000151718	80014	WWC2	protein_coding			WWC2	protein_coding
ENSG00000157554	2078	ERG	TF			ERG	protein_coding
ENSG00000212040	100126335	MIR543	miRNA	MIR543	miRNA	MIR543	miRNA
		miR-576-5p	miRNA				
ENSG00000162434	3716	JAK1	protein_coding			JAK1	protein_coding
ENSG00000105639	3718	JAK3	protein_coding			JAK3	protein_coding
ENSG00000011566	8491	MAP4K3	protein_coding			MAP4K3	protein_coding
ENSG00000198300	5178	PEG3	TF			PEG3	protein_coding
ENSG00000170498	3814	KISS1	protein_coding			KISS1	protein_coding
ENSG00000123124	11059	WWP1	protein_coding			WWP1	protein_coding
ENSG00000120868	317	APAF1	protein_coding			APAF1	protein_coding
		miR-34a-5p	miRNA				
ENSG00000133961	8650	NUMB	protein_coding			NUMB	protein_coding
ENSG00000115507	5013	OTX1	TF			OTX1	protein_coding
ENSG00000135318	4907	NT5E	protein_coding			NT5E	protein_coding
ENSG00000170242	55031	USP47	protein_coding			USP47	protein_coding
ENSG00000162761	4009	LMX1A	TF			LMX1A	protein_coding
ENSG00000145423	6423	SFRP2	protein_coding	SFRP2	protein_coding	SFRP2	protein_coding
ENSG00000145386	3491	CCN1	protein_coding			CCNA2	protein_coding
ENSG00000012822	57658	CALCOCO1	protein_coding			CALCOCO1	protein_coding
ENSG00000259207	3690	ITGB3	protein_coding			ITGB3	protein_coding
ENSG00000186660	80829	ZFP91	TF			ZFP91	protein_coding
		miR-411-3p	miRNA				
ENSG00000199158		miR-96	miRNA	MIR96	miRNA	MIR96	miRNA
ENSG00000157106	23049	SMG1	protein_coding			SMG1	protein_coding
		miR-1273e	miRNA				
ENSG00000171236	116844	LRG1	protein_coding			LRG1	protein_coding
ENSG00000154188	284	ANGPT1	protein_coding			ANGPT1	protein_coding
ENSG00000157150	7079	TIMP4	protein_coding	TIMP4	protein_coding	TIMP4	protein_coding
ENSG00000088766	54675	CRLS1	protein_coding			CRLS1	protein_coding
ENSG00000109171	57606	SLAIN2	protein_coding			SLAIN2	protein_coding
ENSG00000283203	100302142	MIR1246	miRNA	MIR1246	miRNA	MIR1246	miRNA
ENSG00000220205	6844	VAMP2	protein_coding			VAMP2	protein_coding
ENSG00000102575	54	ACP5	protein_coding			ACP5	protein_coding
ENSG00000090104	5996	RGS1	protein_coding			RGS1	protein_coding
		miR-330-3p	miRNA				
ENSG00000015153	10138	YAF2	protein_coding			YAF2	protein_coding
ENSG00000145335		alpha-synuclein	protein_coding			SNCA	protein_coding
ENSG00000207608	406914	MIR127	miRNA	MIR127	miRNA	MIR127	miRNA
ENSG00000104081	90427	BMF	protein_coding			BMF	protein_coding
ENSG00000140853	84166	NLRC5	protein_coding			NLRC5	protein_coding
		TGFbetaR1	protein_coding				
		miR-493-3p	miRNA				
ENSG00000211575	100126348	MIR760	miRNA	MIR760	miRNA	MIR760	miRNA
ENSG00000269936	406937	MIR145	miRNA				
		p70S6K1	protein_coding				
		vimentin	protein_coding				
ENSG00000128272	468	ATF4	TF			ATF4	protein_coding
ENSG00000076043	25996	REXO2	protein_coding			REXO2	protein_coding
		Caspase8	protein_coding				
ENSG00000125735	8740	TNFSF14	protein_coding			TNFSF14	protein_coding
ENSG00000163374	55249	YY1AP1	protein_coding			YY1AP1	protein_coding
ENSG00000169967	10746	MAP3K2	protein_coding			MAP3K2	protein_coding
		BMP-2	protein_coding				
ENSG00000110090	1374	CPT1A	protein_coding			CPT1A	protein_coding
ENSG00000143321	3068	HDGF	protein_coding			HDGF	protein_coding
ENSG00000164327	253260	RICTOR	protein_coding			RICTOR	protein_coding
		SERCA2a	protein_coding				
ENSG00000143933	805	CALM2	protein_coding			CALM2	protein_coding
ENSG00000168397	23192	ATG4B	protein_coding			ATG4B	protein_coding
ENSG00000181827	64864	RFX7	TF			RFX7	protein_coding
ENSG00000113658	4090	SMAD5	TF			SMAD5	protein_coding
ENSG00000071575	28951	TRIB2	protein_coding			TRIB2	protein_coding
ENSG00000086504		p15	protein_coding			MRPL28	protein_coding
ENSG00000147889		p16	protein_coding			CDKN2A	protein_coding
		Ki67	protein_coding				
		Cyclin D1	protein_coding				
ENSG00000207870	407006	MIR221	miRNA	MIR221	miRNA	MIR221	miRNA
ENSG00000207725	407007	MIR222	miRNA	MIR222	miRNA	MIR222	miRNA
ENSG00000189299	139628	FOXR2	TF	FOXR2	protein_coding	FOXR2	protein_coding
ENSG00000265251	100422903	MIR4288	miRNA	MIR4288	miRNA	MIR4288	miRNA
ENSG00000110321	1982	EIF4G2	protein_coding			EIF4G2	protein_coding
ENSG00000227195	724033	MIR663A	miRNA			MIR663AHG	lncRNA
ENSG00000143473	3756	KCNH1	protein_coding			KCNH1	protein_coding
		miR-27a-3p	miRNA				
ENSG00000005100	56919	DHX33	protein_coding			DHX33	protein_coding
ENSG00000161570	6352	CCL5	protein_coding				
ENSG00000132170	5468	PPARG	protein_coding			PPARG	protein_coding
		miR-3619-5p	miRNA				
ENSG00000166747	164	AP1G1	protein_coding			AP1G1	protein_coding
		miR-4301	miRNA				
ENSG00000131263	51132	RLIM	protein_coding			RLIM	protein_coding
ENSG00000004799	5166	PDK4	protein_coding	PDK4	protein_coding	PDK4	protein_coding
ENSG00000164611	9232	PTTG1	protein_coding			PTTG1	protein_coding
		E-cadherin	protein_coding				
ENSG00000138772	306	ANXA3	protein_coding			ANXA3	protein_coding
ENSG00000105976		c-Met	protein_coding			MET	protein_coding
ENSG00000168824	27065	NSG1	protein_coding			NSG1	protein_coding
ENSG00000207587	664613	MIR544A	miRNA	MIR544A	miRNA	MIR544A	miRNA
		p-EGFR	protein_coding				
		p-ERBB3	protein_coding				
		p-AKT	protein_coding				
		p-ERK	protein_coding				
		miR-181b	miRNA				
ENSG00000227877	100507027	MRLN	lncRNA	MRLN	protein_coding	MRLN	protein_coding
ENSG00000150782	3606	IL18	protein_coding			IL18	protein_coding
		miR-214-5p	miRNA				
ENSG00000164736	64321	SOX17	TF	SOX17	protein_coding	SOX17	protein_coding
ENSG00000196581	55966	AJAP1	protein_coding			AJAP1	protein_coding
ENSG00000187391	9863	MAGI2	protein_coding			MAGI2	protein_coding
		TET	protein_coding				
ENSG00000207976	693192	MIR607	miRNA	MIR607	miRNA	MIR607	miRNA
ENSG00000186474	43849	KLK12	protein_coding			KLK12	protein_coding
ENSG00000207865	407040	MIR34A	miRNA				
ENSG00000215301	1654	DDX3X	protein_coding			DDX3X	protein_coding
		CK1��	protein_coding				
ENSG00000165269	364	AQP7	protein_coding			AQP7	protein_coding
ENSG00000069667	6095	RORA	TF			RORA	protein_coding
ENSG00000116473	5906	RAP1A	protein_coding			RAP1A	protein_coding
ENSG00000072736	4775	NFATC3	TF			NFATC3	protein_coding
ENSG00000101040	23613	ZMYND8	protein_coding			ZMYND8	protein_coding
ENSG00000111087	2735	GLI1	TF			GLI1	protein_coding
ENSG00000170374	121340	SP7	TF	SP7	protein_coding	SP7	protein_coding
ENSG00000118903		OPG	protein_coding	BTF3P11	processed_pseudogene	BTF3P11	processed_pseudogene
ENSG00000120659	8600	TNFSF11	protein_coding			TNFSF11	protein_coding
ENSG00000134532	6660	SOX5	TF			SOX5	protein_coding
ENSG00000125304	9375	TM9SF2	protein_coding			TM9SF2	protein_coding
		miR-29a-3p	miRNA				
ENSG00000170677	9306	SOCS6	protein_coding	SOCS6	protein_coding	SOCS6	protein_coding
ENSG00000133110	10631	POSTN	protein_coding			POSTN	protein_coding
ENSG00000233911	5460	POU5F1	TF	POU5F1	protein_coding		
		miR-455-5p	miRNA				
ENSG00000152642	23171	GPD1L	protein_coding			GPD1L	protein_coding
ENSG00000164867	4846	NOS3	protein_coding			NOS3	protein_coding
		IL-1beta	protein_coding				
ENSG00000165140	2203	FBP1	protein_coding			FBP1	protein_coding
ENSG00000117724	1063	CENPF	protein_coding			CENPF	protein_coding
ENSG00000138778	1062	CENPE	protein_coding			CENPE	protein_coding
ENSG00000125968	3397	ID1	TF	ID1	protein_coding	ID1	protein_coding
ENSG00000117318	3399	ID3	TF	ID3	protein_coding	ID3	protein_coding
ENSG00000089685	332	BIRC5	protein_coding			BIRC5	protein_coding
ENSG00000143379	9869	SETDB1	TF			SETDB1	protein_coding
ENSG00000116128	607	BCL9	protein_coding			BCL9	protein_coding
ENSG00000199156	494334	MIR422A	miRNA	MIR422A	miRNA	MIR422A	miRNA
ENSG00000115594	3554	IL1R1	protein_coding			IL1R1	protein_coding
		MAPK	protein_coding				
ENSG00000182287	8905	AP1S2	protein_coding			AP1S2	protein_coding
ENSG00000171848	6241	RRM2	protein_coding			RRM2	protein_coding
ENSG00000207839	693120	MIR33B	miRNA	MIR33B	miRNA	MIR33B	miRNA
ENSG00000125970	22913	RALY	protein_coding			RALY	protein_coding
		miR-144-3p	miRNA				
ENSG00000207731	574511	MIR506	miRNA	MIR506	miRNA	MIR506	miRNA
ENSG00000156738	931	MS4A1	protein_coding			MS4A1	protein_coding
ENSG00000122566	3181	HNRNPA2B1	protein_coding			HNRNPA2B1	protein_coding
ENSG00000127328	117177	RAB3IP	protein_coding			RAB3IP	protein_coding
ENSG00000160179	9619	ABCG1	protein_coding			ABCG1	protein_coding
ENSG00000119866	53335	BCL11A	TF			BCL11A	protein_coding
ENSG00000104814	11184	MAP4K1	protein_coding			MAP4K1	protein_coding
ENSG00000196591	3066	HDAC2	protein_coding			HDAC2	protein_coding
ENSG00000196776	961	CD47	protein_coding			CD47	protein_coding
ENSG00000106105	2617	GARS1	protein_coding			GARS1	protein_coding
ENSG00000283785	406948	MIR15A	miRNA	MIR15A	miRNA	MIR15A	miRNA
ENSG00000207779	406949	MIR15B	miRNA	MIR15B	miRNA	MIR15B	miRNA
		miR-16	miRNA				
		miR7-5p	miRNA				
		TIMP-3	protein_coding				
ENSG00000202566	693122	MIR421	miRNA	MIR421	miRNA	MIR421	miRNA
ENSG00000176046	26471	NUPR1	protein_coding	NUPR1	protein_coding	NUPR1	protein_coding
ENSG00000207708	406933	MIR141	miRNA	MIR141	miRNA	MIR141	miRNA
		REG��	protein_coding				
ENSG00000048052	9734	HDAC9	protein_coding			HDAC9	protein_coding
ENSG00000260676	100505776	LINC01541	lncRNA	LINC01541	lncRNA	LINC01541	lncRNA
ENSG00000199004	406991	MIR21	miRNA				
		miR-6515-3p	miRNA				
ENSG00000198995	442908	MIR340	miRNA	MIR340	miRNA	MIR340	miRNA
		NOVA	protein_coding				
		miR-181a-5p	miRNA				
ENSG00000161714	113026	PLCD3	protein_coding			PLCD3	protein_coding
		miR-542-3p	miRNA				
		miR-345-3p	miRNA				
		ERK1/2	protein_coding				
ENSG00000166263	252983	STXBP4	protein_coding			STXBP4	protein_coding
ENSG00000253522		miR-146a	miRNA	MIR3142HG	lncRNA	MIR3142HG	lncRNA
ENSG00000121879	5290	PIK3CA	protein_coding	PIK3CA	protein_coding	PIK3CA	protein_coding
ENSG00000103479	5934	RBL2	protein_coding			RBL2	protein_coding
ENSG00000270408	182	JAG1	protein_coding				
		miR-181d-5p	miRNA				
		CDKN3A	miRNA				
		miR-146b-5p	miRNA				
ENSG00000040199	23035	PHLPP2	protein_coding			PHLPP2	protein_coding
		ISG	protein_coding				
		miR-185-5	miRNA				
ENSG00000267534	9294	S1PR2	protein_coding	S1PR2	protein_coding	S1PR2	protein_coding
ENSG00000106723	10927	SPIN1	protein_coding			SPIN1	protein_coding
		miR-544a	miRNA				
ENSG00000120885	1191	CLU	protein_coding			CLU	protein_coding
ENSG00000207781	693210	MIR625	miRNA	MIR625	miRNA	MIR625	miRNA
		GSK-3beta	protein_coding				
ENSG00000166181	8539	API5	protein_coding			API5	protein_coding
		miR-125a-3p	miRNA				
		Beclin-1	protein_coding				
		MEM	protein_coding				
		Endophilin-1	protein_coding				
ENSG00000168404	197259	MLKL	protein_coding			MLKL	protein_coding
ENSG00000070087	5217	PFN2	protein_coding			PFN2	protein_coding
		miR-361-5p	miRNA				
ENSG00000133794	406	ARNTL	TF			BMAL1	protein_coding
ENSG00000175793	2810	SFN	protein_coding			SFN	protein_coding
ENSG00000141655	8792	TNFRSF11A	protein_coding			TNFRSF11A	protein_coding
ENSG00000171885	361	AQP4	protein_coding			AQP4	protein_coding
ENSG00000160791	1234	CCR5	protein_coding			CCR5	protein_coding
ENSG00000254656	388015	RTL1	protein_coding	RTL1	protein_coding	RTL1	protein_coding
ENSG00000119042	23314	SATB2	TF			SATB2	protein_coding
ENSG00000136942	11224	RPL35	protein_coding			RPL35	protein_coding
ENSG00000137462	7097	TLR2	protein_coding	TLR2	protein_coding	TLR2	protein_coding
ENSG00000168434	91949	COG7	protein_coding			COG7	protein_coding
ENSG00000167967	1877	E4F1	TF			E4F1	protein_coding
ENSG00000187189	23270	TSPYL4	protein_coding			TSPYL4	protein_coding
ENSG00000068745	51447	IP6K2	protein_coding			IP6K2	protein_coding
ENSG00000178498	196403	DTX3	protein_coding			DTX3	protein_coding
ENSG00000138036	51626	DYNC2LI1	protein_coding			DYNC2LI1	protein_coding
ENSG00000118113		MMP-8	protein_coding			MMP8	protein_coding
ENSG00000115419	2744	GLS	protein_coding			GLS	protein_coding
ENSG00000109436		MDR1	protein_coding	TBC1D9	protein_coding	TBC1D9	protein_coding
		MTK-1	protein_coding				
ENSG00000110880	23603	CORO1C	protein_coding			CORO1C	protein_coding
ENSG00000151239	5756	TWF1	protein_coding			TWF1	protein_coding
		PAX8<U+2011>AS1:28	lncRNA				
ENSG00000198997		miR-107	miRNA	MIR107	miRNA	MIR107	miRNA
ENSG00000142677	58985	IL22RA1	protein_coding	IL22RA1	protein_coding	IL22RA1	protein_coding
		MMPs	protein_coding				
		ADAMTs	protein_coding				
ENSG00000162290	55802	DCP1A	protein_coding				
ENSG00000208017	406932	MIR140	miRNA	MIR140	miRNA	MIR140	miRNA
		p-Akt	protein_coding				
		p-mTOR	protein_coding				
ENSG00000151353	129787	TMEM18	protein_coding			TMEM18	protein_coding
ENSG00000139289	22822	PHLDA1	protein_coding			PHLDA1	protein_coding
ENSG00000233051	100507436	MICA	protein_coding	MICA	protein_coding		
ENSG00000253522	406938	MIR146A	miRNA	MIR3142HG	lncRNA	MIR3142HG	lncRNA
ENSG00000183734	430	ASCL2	TF	ASCL2	protein_coding	ASCL2	protein_coding
ENSG00000184489	11156	PTP4A3	protein_coding			PTP4A3	protein_coding
ENSG00000211688		JP2	protein_coding	TRGJP2	TR_J_gene	TRGJP2	TR_J_gene
ENSG00000198626	6262	RYR2	protein_coding			RYR2	protein_coding
ENSG00000167972	21	ABCA3	protein_coding			ABCA3	protein_coding
ENSG00000156413	2528	FUT6	protein_coding			FUT6	protein_coding
ENSG00000145623	9180	OSMR	protein_coding			OSMR	protein_coding
ENSG00000102580	5611	DNAJC3	protein_coding			DNAJC3	protein_coding
ENSG00000168487	649	BMP1	protein_coding			BMP1	protein_coding
ENSG00000038427	1462	VCAN	protein_coding			VCAN	protein_coding
ENSG00000213468	286467	FIRRE	lncRNA	FIRRE	lncRNA	FIRRE	lncRNA
ENSG00000115009	6364	CCL20	protein_coding			CCL20	protein_coding
ENSG00000133216		ERK	protein_coding			EPHB2	protein_coding
ENSG00000112486	1235	CCR6	protein_coding			CCR6	protein_coding
ENSG00000207548	406999	MIR217	miRNA	MIR217	miRNA	MIR217	miRNA
ENSG00000165092	216	ALDH1A1	protein_coding			ALDH1A1	protein_coding
ENSG00000120875	1846	DUSP4	protein_coding	DUSP4	protein_coding	DUSP4	protein_coding
ENSG00000213923	1454	CSNK1E	protein_coding			CSNK1E	protein_coding
ENSG00000130164	3949	LDLR	protein_coding			LDLR	protein_coding
ENSG00000110693	55553	SOX6	TF			SOX6	protein_coding
ENSG00000207948	442901	MIR328	miRNA	MIR328	miRNA	MIR328	miRNA
		Claudin-2	protein_coding				
		Col II	protein_coding				
		MMP�\3	protein_coding				
ENSG00000169019	54951	COMMD8	protein_coding			COMMD8	protein_coding
ENSG00000065883	8621	CDK13	protein_coding			CDK13	protein_coding
ENSG00000119630	5228	PGF	protein_coding			PGF	protein_coding
ENSG00000207702	406993	MIR211	miRNA	MIR211	miRNA	MIR211	miRNA
		E-selectin	protein_coding				
ENSG00000163464	3577	CXCR1	protein_coding	CXCR1	protein_coding	CXCR1	protein_coding
		LC3-II	protein_coding				
ENSG00000073792		p62	protein_coding			IGF2BP2	protein_coding
		Caspase3	protein_coding				
ENSG00000143842	9580	SOX13	TF			SOX13	protein_coding
ENSG00000207572	574031	MIR363	miRNA				
		LC3II	protein_coding				
ENSG00000100320	23543	RBFOX2	protein_coding			RBFOX2	protein_coding
ENSG00000142798	3339	HSPG2	protein_coding			HSPG2	protein_coding
ENSG00000284565	574411	MIR451A	miRNA	MIR451A	miRNA	MIR451A	miRNA
		RAS	protein_coding				
		T-ERK	protein_coding				
ENSG00000128052	3791	KDR	protein_coding			KDR	protein_coding
ENSG00000207605		miR-191	miRNA	MIR191	miRNA	MIR191	miRNA
ENSG00000072501	8243	SMC1A	protein_coding			SMC1A	protein_coding
		N-cadherin	protein_coding				
ENSG00000168874	84913	ATOH8	TF			ATOH8	protein_coding
ENSG00000264292	100616360	MIR2467	miRNA	MIR2467	miRNA	MIR2467	miRNA
		miR-149-3p	miRNA				
		SUSAJ1	lncRNA				
ENSG00000137273	2295	FOXF2	TF	FOXF2	protein_coding	FOXF2	protein_coding
ENSG00000135333	2045	EPHA7	protein_coding			EPHA7	protein_coding
ENSG00000253729	5591	PRKDC	protein_coding	PRKDC	protein_coding	PRKDC	protein_coding
ENSG00000096401	988	CDC5L	TF	CDC5L	protein_coding	CDC5L	protein_coding
ENSG00000146918	54892	NCAPG2	protein_coding			NCAPG2	protein_coding
ENSG00000130176	1264	CNN1	protein_coding	CNN1	protein_coding	CNN1	protein_coding
ENSG00000118523	1490	CCN2	protein_coding	CCN2	protein_coding	CCN2	protein_coding
ENSG00000134982	324	APC	protein_coding			APC	protein_coding
ENSG00000182752	5069	PAPPA	protein_coding			PAPPA	protein_coding
ENSG00000099381	9739	SETD1A	protein_coding			SETD1A	protein_coding
		MMP-15	protein_coding				
ENSG00000115966	1386	ATF2	TF			ATF2	protein_coding
ENSG00000171206	81603	TRIM8	protein_coding			TRIM8	protein_coding
ENSG00000100600	5641	LGMN	protein_coding			LGMN	protein_coding
ENSG00000168291	5162	PDHB	protein_coding			PDHB	protein_coding
ENSG00000128573	93986	FOXP2	TF			FOXP2	protein_coding
ENSG00000145220	55646	LYAR	protein_coding			LYAR	protein_coding
ENSG00000005884	3675	ITGA3	protein_coding			ITGA3	protein_coding
ENSG00000159388	7832	BTG2	protein_coding	BTG2	protein_coding	BTG2	protein_coding
ENSG00000154556	8470	SORBS2	protein_coding			SORBS2	protein_coding
ENSG00000131375	23473	CAPN7	protein_coding			CAPN7	protein_coding
ENSG00000120053	2805	GOT1	protein_coding			GOT1	protein_coding
ENSG00000107874	79004	CUEDC2	protein_coding			CUEDC2	protein_coding
ENSG00000105993	10049	DNAJB6	protein_coding			DNAJB6	protein_coding
ENSG00000024422	30846	EHD2	protein_coding			EHD2	protein_coding
ENSG00000263077	1655	DDX5	protein_coding				
		let-7i-5p	miRNA				
ENSG00000124767	2739	GLO1	protein_coding	GLO1	protein_coding	GLO1	protein_coding
ENSG00000239713	60489	APOBEC3G	protein_coding	APOBEC3G	protein_coding	APOBEC3G	protein_coding
ENSG00000164885	1020	CDK5	protein_coding			CDK5	protein_coding
ENSG00000100311	5155	PDGFB	protein_coding			PDGFB	protein_coding
ENSG00000166008	4108	MAGEA9	protein_coding				
ENSG00000112984	10112	KIF20A	protein_coding			KIF20A	protein_coding
		miR-26a-5p	miRNA				
ENSG00000140992	5170	PDPK1	protein_coding			PDPK1	protein_coding
ENSG00000163930	8314	BAP1	protein_coding			BAP1	protein_coding
ENSG00000140262	6938	TCF12	TF			TCF12	protein_coding
ENSG00000167323	6786	STIM1	protein_coding			STIM1	protein_coding
ENSG00000085662	231	AKR1B1	protein_coding			AKR1B1	protein_coding
ENSG00000207614	406968	MIR193A	miRNA	MIR193A	miRNA	MIR193A	miRNA
ENSG00000138180	55165	CEP55	protein_coding			CEP55	protein_coding
ENSG00000145147	9353	SLIT2	protein_coding			SLIT2	protein_coding
		miR-30d-5p	miRNA				
ENSG00000164938	94241	TP53INP1	protein_coding			TP53INP1	protein_coding
ENSG00000284202	406928	MIR137	miRNA	MIR137	miRNA	MIR137	miRNA
ENSG00000207858	693207	MIR622	miRNA				
ENSG00000105514	9545	RAB3D	protein_coding	RAB3D	protein_coding	RAB3D	protein_coding
		miR-30b-3p	miRNA				
		miR-92a	miRNA				
ENSG00000072682	8974	P4HA2	protein_coding			P4HA2	protein_coding
ENSG00000108518	5216	PFN1	protein_coding	PFN1	protein_coding	PFN1	protein_coding
ENSG00000188064	7477	WNT7B	protein_coding			WNT7B	protein_coding
ENSG00000121022	10987	COPS5	protein_coding			COPS5	protein_coding
ENSG00000175592	8061	FOSL1	TF	FOSL1	protein_coding	FOSL1	protein_coding
ENSG00000116560	6421	SFPQ	protein_coding			SFPQ	protein_coding
ENSG00000088247	8570	KHSRP	protein_coding			KHSRP	protein_coding
		Cyclin D	protein_coding				
ENSG00000149257	871	SERPINH1	protein_coding			SERPINH1	protein_coding
ENSG00000153046	9425	CDYL	protein_coding			CDYL	protein_coding
